date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-11-07,6.41,6.41,6.41,6.41,6.41,100,100,0,0,6.41,"November 07, 19",0
2019-11-06,6.44,6.44,6.44,6.44,6.44,600,600,0,0,6.44,"November 06, 19",0
2019-11-05,31.5,31.5,31.5,31.5,31.5,20,20,0,0,6.3,"November 05, 19",0
2019-11-04,6.46,6.46,6.46,6.46,6.46,200,200,0,0,6.46,"November 04, 19",0
2019-11-01,6.36,6.36,6.36,6.36,6.36,100,100,0,0,6.36,"November 01, 19",0
2019-10-31,31.799999,31.799999,31.799999,31.799999,31.799999,40,40,0,0,6.36,"October 31, 19",0
2019-10-30,6.46,6.46,6.46,6.46,6.46,100,100,0,0,6.46,"October 30, 19",0
2019-10-29,6.46,6.46,6.46,6.46,6.46,,,0,0,6.42333,"October 29, 19",0
2019-10-28,6.42,6.5,6.31,6.46,6.46,6300,6300,0.04,0.623,6.42333,"October 28, 19",0.00623
2019-10-25,6.27,6.46,6.27,6.42,6.42,11100,11100,0.15,2.392,6.38333,"October 25, 19",0.02392
2019-10-24,30.5,31.5,30.35,31.5,31.5,1880,1880,0.2,3.279,6.22333,"October 24, 19",0.03279
2019-10-23,6.12,6.12,6.12,6.12,6.12,,,0,0,6.08,"October 23, 19",0
2019-10-22,6.12,6.12,6.12,6.12,6.12,,,0,0,6.08,"October 22, 19",0
2019-10-21,30,30.6,30,30.6,30.6,160,160,0.12,2,6.08,"October 21, 19",0.02
2019-10-18,6.26,6.26,6.26,6.26,6.26,,,0,0,6.26,"October 18, 19",0
2019-10-17,6.26,6.26,6.26,6.26,6.26,100,100,0,0,6.26,"October 17, 19",0
2019-10-16,6.26,6.26,6.26,6.26,6.26,100,100,0,0,6.26,"October 16, 19",0
2019-10-15,6.26,6.26,6.26,6.26,6.26,,,0,0,6.19667,"October 15, 19",0
2019-10-14,30.35,31.299999,30.35,31.299999,31.299999,140,140,0.19,3.13,6.19667,"October 14, 19",0.0313
2019-10-11,6.03,6.05,6.03,6.05,6.05,700,700,0.02,0.332,6.04333,"October 11, 19",0.00332
2019-10-10,6,6.11,6,6.03,6.03,2500,2500,0.03,0.5,6.04667,"October 10, 19",0.005
2019-10-09,30.799999,30.799999,30,30,30,460,460,-0.16,-2.597,6.05333,"October 09, 19",-0.02597
2019-10-08,6.08,6.08,6.05,6.05,6.05,1300,1300,-0.03,-0.493,6.06,"October 08, 19",-0.00493
2019-10-07,6.12,6.12,6.05,6.05,6.05,500,500,-0.07,-1.144,6.07333,"October 07, 19",-0.01144
2019-10-04,6.25,6.25,6.25,6.25,6.25,100,100,0,0,6.25,"October 04, 19",0
2019-10-03,6.05,6.25,6.05,6.25,6.25,2200,2200,0.2,3.306,6.18333,"October 03, 19",0.03306
2019-10-02,30.25,30.25,30.25,30.25,30.25,20,20,0,0,6.05,"October 02, 19",0
2019-10-01,6.12,6.12,6.12,6.12,6.12,100,100,0,0,6.12,"October 01, 19",0
2019-09-30,6.1,6.1,6.1,6.1,6.1,100,100,0,0,6.1,"September 30, 19",0
2019-09-27,30.5,30.5,30.5,30.5,30.5,80,80,0,0,6.1,"September 27, 19",0
2019-09-26,6.15,6.15,6.15,6.15,6.15,100,100,0,0,6.15,"September 26, 19",0
2019-09-25,6.15,6.15,6.15,6.15,6.15,100,100,0,0,6.15,"September 25, 19",0
2019-09-24,6.32,6.32,6.15,6.15,6.15,700,700,-0.17,-2.69,6.20667,"September 24, 19",-0.0269
2019-09-23,6.31,6.31,6.31,6.31,6.31,400,400,0,0,6.31,"September 23, 19",0
2019-09-20,31.25,31.25,31.25,31.25,31.25,40,40,0,0,6.25,"September 20, 19",0
2019-09-19,6.5,6.5,6.35,6.35,6.35,500,500,-0.15,-2.308,6.4,"September 19, 19",-0.02308
2019-09-18,6.4,6.4,6.39,6.4,6.4,600,600,0,0,6.39667,"September 18, 19",0
2019-09-17,30.5,32,30.5,32,32,260,260,0.3,4.918,6.3,"September 17, 19",0.04918
2019-09-16,6.15,6.15,6.15,6.15,6.15,400,400,0,0,6.15,"September 16, 19",0
2019-09-13,6.17,6.17,6.17,6.17,6.17,100,100,0,0,6.17,"September 13, 19",0
2019-09-12,6.2,6.22,6.2,6.22,6.22,300,300,0.02,0.323,6.21333,"September 12, 19",0.00323
2019-09-11,6.16,6.25,6.11,6.11,6.11,4000,4000,-0.05,-0.812,6.15667,"September 11, 19",-0.00812
2019-09-10,32.549999,32.549999,30.35,30.35,30.35,440,440,-0.44,-6.759,6.21667,"September 10, 19",-0.06759
2019-09-09,6.5,6.5,6.5,6.5,6.5,100,100,0,0,6.5,"September 09, 19",0
2019-09-06,6.5,6.5,6.5,6.5,6.5,200,200,0,0,6.5,"September 06, 19",0
2019-09-05,32.700001,32.700001,32.700001,32.700001,32.700001,20,20,0,0,6.54,"September 05, 19",0
2019-09-04,6.62,6.62,6.62,6.62,6.62,,,0,0,6.64667,"September 04, 19",0
2019-09-03,6.7,6.7,6.62,6.62,6.62,800,800,-0.08,-1.194,6.64667,"September 03, 19",-0.01194
2019-08-30,6.7,6.7,6.7,6.7,6.7,,,0,0,6.70667,"August 30, 19",0
2019-08-29,6.72,6.72,6.7,6.7,6.7,200,200,-0.02,-0.298,6.70667,"August 29, 19",-0.00298
2019-08-28,33.599998,33.599998,33.599998,33.599998,33.599998,40,40,0,0,6.72,"August 28, 19",0
2019-08-27,6.9,6.9,6.8,6.8,6.8,1700,1700,-0.1,-1.449,6.83333,"August 27, 19",-0.01449
2019-08-26,6.9,6.9,6.9,6.9,6.9,,,0,0,6.90333,"August 26, 19",0
2019-08-23,34.5,34.5,34.5,34.5,34.5,,,0,0,6.90333,"August 23, 19",0
2019-08-22,6.91,6.91,6.9,6.9,6.9,4600,4600,-0.01,-0.145,6.90333,"August 22, 19",-0.00145
2019-08-21,7.2,7.2,6.89,6.89,6.89,15500,15500,-0.31,-4.306,6.99333,"August 21, 19",-0.04306
2019-08-20,7.2,7.2,7.2,7.2,7.2,,,0,0,7.21333,"August 20, 19",0
2019-08-19,7.2,7.24,7.2,7.2,7.2,700,700,0,0,7.21333,"August 19, 19",0
2019-08-16,36,36,35.950001,36,36,100,100,0,0,7.19667,"August 16, 19",0
2019-08-15,7.21,7.21,7.2,7.2,7.2,1500,1500,-0.01,-0.139,7.20333,"August 15, 19",-0.00139
