date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-05-09,8.9099998,9.1000004,8.6700001,8.7299995,8.5697765,1256900,1256900,-0.34022,-3.818,8.77993,"May 09, 22",-0.03818
2022-05-06,9.3000002,9.3299999,8.8999996,9.1199999,8.9526205,737900,737900,-0.34738,-3.735,9.06087,"May 06, 22",-0.03735
2022-05-05,9.6899996,9.6899996,8.9899998,9.2799997,9.109683,902900,902900,-0.58032,-5.989,9.26323,"May 05, 22",-0.05989
2022-05-04,9.5900002,9.7600002,9.1700001,9.71,9.5317917,783900,783900,-0.05821,-0.607,9.48726,"May 04, 22",-0.00607
2022-05-03,9.3299999,9.6000004,9.2799997,9.5200005,9.3452797,501100,501100,0.01528,0.164,9.40843,"May 03, 22",0.00164
2022-05-02,9.4899998,9.5799999,9.1499996,9.3500004,9.1783991,1073400,1073400,-0.3116,-3.283,9.3028,"May 02, 22",-0.03283
2022-04-29,9.8199997,10.0500002,9.54,9.5699997,9.3943605,352900,352900,-0.42564,-4.334,9.66145,"April 29, 22",-0.04334
2022-04-28,9.6499996,9.9099998,9.3299999,9.8500004,9.6692219,950400,950400,0.01922,0.199,9.63641,"April 28, 22",0.00199
2022-04-27,9.5100002,9.7150002,9.4099998,9.5900002,9.4139938,891800,891800,-0.09601,-1.01,9.513,"April 27, 22",-0.0101
2022-04-26,9.8000002,9.8999996,9.3699999,9.3999996,9.2274809,1132800,1132800,-0.57252,-5.842,9.49916,"April 26, 22",-0.05842
2022-04-25,9.9700003,9.9700003,9.3100004,9.79,9.610323,1218900,1218900,-0.35968,-3.608,9.63011,"April 25, 22",-0.03608
2022-04-22,10.3199997,10.6300001,10.0600004,10.1400003,9.9539003,1079100,1079100,-0.3661,-3.547,10.21463,"April 22, 22",-0.03547
2022-04-21,10.4899998,10.6800003,10.0799999,10.3900003,10.1993122,1652900,1652900,-0.29069,-2.771,10.31977,"April 21, 22",-0.02771
2022-04-20,10.7299995,10.7299995,10.21,10.4799995,10.2876596,1571200,1571200,-0.44234,-4.122,10.40922,"April 20, 22",-0.04122
2022-04-19,10.8100004,10.8500004,10.6110001,10.71,10.5134392,758300,758300,-0.29656,-2.743,10.65815,"April 19, 22",-0.02743
2022-04-18,10.8900003,11.1400003,10.7399998,10.8199997,10.621419,1132000,1132000,-0.26858,-2.466,10.83381,"April 18, 22",-0.02466
2022-04-14,10.9200001,10.9399996,10.5100002,10.8199997,10.621419,1261600,1261600,-0.29858,-2.734,10.69047,"April 14, 22",-0.02734
