date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-06-23,2.22,2.35,2.1701,2.28,2.28,7927009,7927009,0.06,2.703,2.2667,"June 23, 22",0.02703
2022-06-22,2.25,2.26,2.16,2.16,2.16,4871120,4871120,-0.09,-4,2.19333,"June 22, 22",-0.04
2022-06-21,2.35,2.37,2.29,2.29,2.29,6344696,6344696,-0.06,-2.553,2.31667,"June 21, 22",-0.02553
2022-06-17,2.46,2.47,2.27,2.32,2.32,9597799,9597799,-0.14,-5.691,2.35333,"June 17, 22",-0.05691
2022-06-16,2.1,2.4,2.04,2.4,2.4,9236443,9236443,0.3,14.286,2.28,"June 16, 22",0.14286
2022-06-15,2.23,2.29,2.17,2.18,2.18,6589031,6589031,-0.05,-2.242,2.21333,"June 15, 22",-0.02242
2022-06-14,2.28,2.35,2.205,2.22,2.22,12313926,12313926,-0.06,-2.632,2.25833,"June 14, 22",-0.02632
2022-06-13,2.36,2.4,2.15,2.23,2.23,14418835,14418835,-0.13,-5.508,2.26,"June 13, 22",-0.05508
2022-06-10,2.21,2.48,2.21,2.3,2.3,17680390,17680390,0.09,4.072,2.33,"June 10, 22",0.04072
2022-06-09,2.25,2.305,2.1,2.16,2.16,14498523,14498523,-0.09,-4,2.18833,"June 09, 22",-0.04
2022-06-08,2.175,2.51,2.15,2.35,2.35,28620649,28620649,0.175,8.046,2.33667,"June 08, 22",0.08046
2022-06-07,2.06,2.1,1.98,2.1,2.1,9432551,9432551,0.04,1.942,2.06,"June 07, 22",0.01942
2022-06-06,2.03,2.16,1.9911,2.06,2.06,16396288,16396288,0.03,1.478,2.07037,"June 06, 22",0.01478
2022-06-03,1.96,1.96,1.84,1.88,1.88,4486586,4486586,-0.08,-4.082,1.89333,"June 03, 22",-0.04082
2022-06-02,1.9,2.08,1.89,1.97,1.97,7603403,7603403,0.07,3.684,1.98,"June 02, 22",0.03684
2022-06-01,1.95,1.98,1.86,1.87,1.87,3980646,3980646,-0.08,-4.103,1.90333,"June 01, 22",-0.04103
2022-05-31,2.09,2.1,1.905,1.98,1.98,14187958,14187958,-0.11,-5.263,1.995,"May 31, 22",-0.05263
2022-05-27,1.93,2.03,1.87,2.03,2.03,5245098,5245098,0.1,5.181,1.97667,"May 27, 22",0.05181
2022-05-26,1.8,1.96,1.78,1.95,1.95,5778310,5778310,0.15,8.333,1.89667,"May 26, 22",0.08333
2022-05-25,1.75,1.8,1.73,1.79,1.79,3622575,3622575,0.04,2.286,1.77333,"May 25, 22",0.02286
2022-05-24,1.79,1.81,1.73,1.76,1.76,4490508,4490508,-0.03,-1.676,1.76667,"May 24, 22",-0.01676
2022-05-23,1.84,1.9,1.79,1.87,1.87,4587243,4587243,0.03,1.63,1.85333,"May 23, 22",0.0163
2022-05-20,2.05,2.07,1.75,1.87,1.87,11215017,11215017,-0.18,-8.78,1.89667,"May 20, 22",-0.0878
2022-05-19,1.96,2.03,1.9,1.98,1.98,6130566,6130566,0.02,1.02,1.97,"May 19, 22",0.0102
2022-05-18,1.96,2.07,1.935,1.94,1.94,4016837,4016837,-0.02,-1.02,1.98167,"May 18, 22",-0.0102
2022-05-17,2.1,2.12,1.98,1.98,1.98,6583351,6583351,-0.12,-5.714,2.02667,"May 17, 22",-0.05714
2022-05-16,1.94,2.07,1.925,2.02,2.02,5689818,5689818,0.08,4.124,2.005,"May 16, 22",0.04124
2022-05-13,1.87,1.9692,1.87,1.94,1.94,5328257,5328257,0.07,3.743,1.9264,"May 13, 22",0.03743
