date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-10-28,3.1199,3.12,3,3,3,22748,22748,-0.1199,-3.843,3.04,"October 28, 19",-0.03843
2019-10-25,3.0669,3.1,2.88,3.02,3.02,14366,14366,-0.0469,-1.529,3,"October 25, 19",-0.01529
2019-10-24,3.01,3.07,3,3.01,3.01,5898,5898,0,0,3.02667,"October 24, 19",0
2019-10-23,3.05,3.05,3.04,3.04,3.04,1218,1218,-0.01,-0.328,3.04333,"October 23, 19",-0.00328
2019-10-22,3.08,3.0896,3.05,3.05,3.05,3766,3766,-0.03,-0.974,3.0632,"October 22, 19",-0.00974
2019-10-21,3.0996,3.1196,3.0863,3.1179,3.1179,2542,2542,0.0183,0.59,3.10793,"October 21, 19",0.0059
2019-10-18,3.24,3.24,3.07,3.07,3.07,3549,3549,-0.17,-5.247,3.12667,"October 18, 19",-0.05247
2019-10-17,3.3081,3.3457,3.2407,3.2407,3.2407,2029,2029,-0.0674,-2.037,3.2757,"October 17, 19",-0.02037
2019-10-16,3.35,3.36,3.35,3.36,3.36,353,353,0.01,0.299,3.35667,"October 16, 19",0.00299
2019-10-15,3.4,3.4,3.36,3.4,3.4,4785,4785,0,0,3.38667,"October 15, 19",0
2019-10-14,3.3,3.3,3.3,3.3,3.3,50,50,0,0,3.3,"October 14, 19",0
2019-10-11,3.27,3.3,3.24,3.3,3.3,9564,9564,0.03,0.917,3.28,"October 11, 19",0.00917
2019-10-10,3.35,3.35,3.2,3.3,3.3,2798,2798,-0.05,-1.493,3.28333,"October 10, 19",-0.01493
2019-10-09,3.379,3.38,3.379,3.38,3.38,1233,1233,0.001,0.03,3.37967,"October 09, 19",0.0003
2019-10-08,3.2665,3.29,3.19,3.29,3.29,6536,6536,0.0235,0.719,3.25667,"October 08, 19",0.00719
2019-10-07,3.3,3.31,3.3,3.31,3.31,984,984,0.01,0.303,3.30667,"October 07, 19",0.00303
2019-10-04,3.51,3.51,3.31,3.31,3.31,1329,1329,-0.2,-5.698,3.37667,"October 04, 19",-0.05698
2019-10-03,3.4283,3.56,3.4283,3.4855,3.4855,1098,1098,0.0572,1.668,3.49127,"October 03, 19",0.01668
2019-10-02,3.7,3.7,3.29,3.398,3.398,14108,14108,-0.302,-8.162,3.46267,"October 02, 19",-0.08162
2019-10-01,3.8,3.8,3.45,3.48,3.48,9657,9657,-0.32,-8.421,3.57667,"October 01, 19",-0.08421
2019-09-30,3.35,3.88,3.35,3.88,3.88,20218,20218,0.53,15.821,3.70333,"September 30, 19",0.15821
2019-09-27,3.4314,3.4314,3.2894,3.35,3.35,2935,2935,-0.0814,-2.372,3.35693,"September 27, 19",-0.02372
2019-09-26,3.34,3.39,3.32,3.39,3.39,7453,7453,0.05,1.497,3.36667,"September 26, 19",0.01497
