date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-06-12,206.949997,209.800003,206.899994,209.080002,209.080002,15910900,15910900,2.13001,1.029,208.59333,"June 12, 18",0.01029
2018-06-11,206.5,207.600006,205.009995,205.699997,205.699997,12061400,12061400,-0.8,-0.387,206.10333,"June 11, 18",-0.00387
2018-06-08,201.110001,206.229996,200.429993,205.070007,205.070007,17525200,17525200,3.96001,1.969,203.91,"June 08, 18",0.01969
2018-06-07,207.460007,209,200.880005,203.619995,203.619995,26747800,26747800,-3.84001,-1.851,204.5,"June 07, 18",-0.01851
2018-06-06,209.860001,210.460007,207.289001,208.300003,208.300003,13800500,13800500,-1.56,-0.743,208.683,"June 06, 18",-0.00743
2018-06-05,209.949997,211.699997,207.130005,208.369995,208.369995,17787700,17787700,-1.58,-0.753,209.06667,"June 05, 18",-0.00753
2018-06-04,205.119995,209.75,204.729996,208.949997,208.949997,19357000,19357000,3.83,1.867,207.81,"June 04, 18",0.01867
2018-06-01,199.5,204.990005,199.449997,204.339996,204.339996,23131900,23131900,4.84,2.426,202.92667,"June 01, 18",0.02426
2018-05-31,198,199.479996,196.850006,198.009995,198.009995,17982500,17982500,0.01,0.005,198.11333,"May 31, 18",0.00005
2018-05-30,199.699997,200.539993,197.5,197.979996,197.979996,13930600,13930600,-1.72,-0.861,198.67333,"May 30, 18",-0.00861
2018-05-29,197.940002,202.279999,197,198,198,18768700,18768700,0.06,0.03,199.09333,"May 29, 18",0.0003
2018-05-25,197.570007,201.5,197.210007,199.199997,199.199997,21270000,21270000,1.62999,0.825,199.30333,"May 25, 18",0.00825
2018-05-24,198.119995,199.720001,195.697006,197.369995,197.369995,18527700,18527700,-0.75,-0.379,197.59567,"May 24, 18",-0.00379
2018-05-23,193.880005,196.899994,192.800995,196.800003,196.800003,12807400,12807400,2.92,1.506,195.50033,"May 23, 18",0.01506
2018-05-22,198.300003,198.626999,195.699997,195.869995,195.869995,9700100,9700100,-2.43001,-1.225,196.73233,"May 22, 18",-0.01225
2018-05-21,197.800003,199.789993,196.399994,197.639999,197.639999,13830500,13830500,-0.16,-0.081,197.94333,"May 21, 18",-0.00081
2018-05-18,196.429993,197.779999,194.720001,195,195,14242300,14242300,-1.42999,-0.728,195.83333,"May 18, 18",-0.00728
2018-05-17,196,198.429993,195.570007,196.020004,196.020004,13470500,13470500,0.02,0.01,196.67333,"May 17, 18",0.0001
2018-05-16,196.75,199.75,196.300003,198.110001,198.110001,12887500,12887500,1.36,0.691,198.05333,"May 16, 18",0.00691
2018-05-15,195.229996,196.779999,193.860001,196.610001,196.610001,12694900,12694900,1.38001,0.707,195.75,"May 15, 18",0.00707
